,League,Season,Home_score,Away_score,Win,OT,Home_p,Away_p,URL
4576,NBA,2014/2015,118.0,86.0,1.0,0.0,1.28,4.65,https://www.oddsportal.com/basketball/usa/nba-2014-2015/indiana-pacers-orlando-magic-GEkbGbum/
4577,NBA,2014/2015,89.0,76.0,1.0,0.0,1.33,4.08,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-minnesota-timberwolves-xOjfHvQt/
4578,NBA,2014/2015,80.0,98.0,0.0,0.0,3.13,1.47,https://www.oddsportal.com/basketball/usa/nba-2014-2015/phoenix-suns-golden-state-warriors-Kr4SLKHP/
4579,NBA,2014/2015,106.0,78.0,1.0,0.0,1.22,5.61,https://www.oddsportal.com/basketball/usa/nba-2014-2015/denver-nuggets-new-york-knicks-McoPM02J/
4580,NBA,2014/2015,91.0,101.0,0.0,0.0,2.94,1.49,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-memphis-grizzlies-IPKrE8bJ/
4581,NBA,2014/2015,103.0,114.0,0.0,0.0,2.12,1.87,https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-new-orleans-pelicans-vZLvFlqD/
4582,NBA,2014/2015,130.0,105.0,1.0,0.0,1.15,7.35,https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-sacramento-kings-AaHzGUT6/
4583,NBA,2014/2015,90.0,100.0,0.0,0.0,1.76,2.3,https://www.oddsportal.com/basketball/usa/nba-2014-2015/miami-heat-boston-celtics-W8IWGAE0/
4584,NBA,2014/2015,69.0,95.0,0.0,0.0,1.83,2.54,https://www.oddsportal.com/basketball/usa/nba-2014-2015/charlotte-hornets-washington-wizards-lpTRHjaf/
4585,NBA,2014/2015,93.0,100.0,0.0,0.0,4.25,1.32,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-lakers-dallas-mavericks-zsPNIWql/
4586,NBA,2014/2015,108.0,104.0,1.0,0.0,1.38,3.45,https://www.oddsportal.com/basketball/usa/nba-2014-2015/oklahoma-city-thunder-toronto-raptors-K2v4Qx4m/
4587,NBA,2014/2015,88.0,95.0,0.0,0.0,1.82,2.17,https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-utah-jazz-tKPJJCUs/
4588,NBA,2014/2015,101.0,108.0,0.0,0.0,2.04,1.92,https://www.oddsportal.com/basketball/usa/nba-2014-2015/detroit-pistons-charlotte-hornets-4f2jyu0F/
4589,NBA,2014/2015,103.0,98.0,1.0,0.0,2.38,1.74,https://www.oddsportal.com/basketball/usa/nba-2014-2015/orlando-magic-boston-celtics-OrogxLp9/
4590,NBA,2014/2015,106.0,98.0,1.0,0.0,1.26,4.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-los-angeles-clippers-phnkw1V2/
4591,NBA,2014/2015,116.0,105.0,1.0,0.0,1.25,5.48,https://www.oddsportal.com/basketball/usa/nba-2014-2015/san-antonio-spurs-chicago-bulls-Wlb7EHh2/
4592,NBA,2014/2015,100.0,114.0,0.0,0.0,2.58,1.6,https://www.oddsportal.com/basketball/usa/nba-2014-2015/denver-nuggets-houston-rockets-Iof3Fcwd/
4593,NBA,2014/2015,91.0,85.0,1.0,0.0,1.59,2.7,https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-washington-wizards-zN4bGwOk/
4594,NBA,2014/2015,121.0,113.0,1.0,0.0,3.25,1.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/minnesota-timberwolves-portland-trail-blazers-dW5fHJ8q/
4595,NBA,2014/2015,89.0,79.0,1.0,0.0,1.18,6.75,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-phoenix-suns-4vESLa0S/
4596,NBA,2014/2015,114.0,109.0,1.0,1.0,2.02,2.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/miami-heat-sacramento-kings-QmFOMuoM/
4597,NBA,2014/2015,86.0,92.0,0.0,0.0,4.8,1.24,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-york-knicks-indiana-pacers-rPPJNLVF/
4598,NBA,2014/2015,92.0,84.0,1.0,0.0,4.15,1.31,https://www.oddsportal.com/basketball/usa/nba-2014-2015/philadelphia-76ers-atlanta-hawks-WlMFO1G9/
4599,NBA,2014/2015,95.0,89.0,1.0,0.0,1.86,2.1,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-memphis-grizzlies-xSMBPs13/
4600,NBA,2014/2015,104.0,89.0,1.0,0.0,1.17,7.2,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-dallas-mavericks-byO7QNoc/
4601,NBA,2014/2015,120.0,111.0,1.0,0.0,1.15,7.24,https://www.oddsportal.com/basketball/usa/nba-2014-2015/san-antonio-spurs-denver-nuggets-MJvP1v9d/
4602,NBA,2014/2015,100.0,108.0,0.0,1.0,1.76,2.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-phoenix-suns-dfnwBrnA/
4603,NBA,2014/2015,103.0,93.0,1.0,0.0,1.32,4.3,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-detroit-pistons-rTuL2Kgj/
4604,NBA,2014/2015,97.0,90.0,1.0,0.0,1.17,7.35,https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-los-angeles-lakers-l6tH30vp/
4605,NBA,2014/2015,98.0,104.0,0.0,0.0,1.35,3.9,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-boston-celtics-Cpkk8tWS/
4606,NBA,2014/2015,106.0,97.0,1.0,0.0,2.1,1.9,https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-cleveland-cavaliers-jV0tA21G/
4607,NBA,2014/2015,103.0,94.0,1.0,0.0,1.92,2.05,https://www.oddsportal.com/basketball/usa/nba-2014-2015/charlotte-hornets-toronto-raptors-8Sz0RIls/
4608,NBA,2014/2015,98.0,84.0,1.0,0.0,1.49,3.1,https://www.oddsportal.com/basketball/usa/nba-2014-2015/indiana-pacers-chicago-bulls-I3mZBOW3/
4609,NBA,2014/2015,99.0,97.0,1.0,0.0,1.53,3.15,https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-miami-heat-ULap9MGM/
4610,NBA,2014/2015,119.0,114.0,1.0,0.0,2.4,1.68,https://www.oddsportal.com/basketball/usa/nba-2014-2015/orlando-magic-sacramento-kings-zubUC4Hc/
4611,NBA,2014/2015,83.0,89.0,0.0,0.0,3.9,1.36,https://www.oddsportal.com/basketball/usa/nba-2014-2015/philadelphia-76ers-utah-jazz-MyfQDp2i/
4612,NBA,2014/2015,94.0,75.0,1.0,0.0,1.71,2.44,https://www.oddsportal.com/basketball/usa/nba-2014-2015/portland-trail-blazers-dallas-mavericks-8Y5rk1Pj/
4613,NBA,2014/2015,108.0,105.0,1.0,0.0,2.1,1.93,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-oklahoma-city-thunder-Us7vjsAp/
4614,NBA,2014/2015,102.0,93.0,1.0,0.0,1.1,12.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-milwaukee-bucks-llPBfN1T/
4615,NBA,2014/2015,93.0,98.0,0.0,1.0,2.05,1.92,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-portland-trail-blazers-AcQ7e3nN/
4616,NBA,2014/2015,112.0,85.0,1.0,0.0,1.22,6.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/san-antonio-spurs-sacramento-kings-GzR3dqXG/
4617,NBA,2014/2015,100.0,102.0,0.0,0.0,1.68,2.42,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-memphis-grizzlies-40NacPHA/
4618,NBA,2014/2015,100.0,94.0,1.0,0.0,1.22,5.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/miami-heat-los-angeles-lakers-zLVr17Io/
4619,NBA,2014/2015,85.0,100.0,0.0,0.0,1.4,3.6,https://www.oddsportal.com/basketball/usa/nba-2014-2015/minnesota-timberwolves-denver-nuggets-MyYfb524/
4620,NBA,2014/2015,88.0,85.0,1.0,0.0,1.53,2.86,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-detroit-pistons-roZjaomb/
4621,NBA,2014/2015,123.0,118.0,1.0,1.0,1.07,15.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/oklahoma-city-thunder-philadelphia-76ers-EBUn0RXi/
4622,NBA,2014/2015,85.0,84.0,1.0,0.0,1.88,2.12,https://www.oddsportal.com/basketball/usa/nba-2014-2015/boston-celtics-utah-jazz-YFi0xOuo/
4623,NBA,2014/2015,91.0,115.0,0.0,0.0,1.47,3.0,https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-charlotte-hornets-df0Yt4XT/
4624,NBA,2014/2015,112.0,120.0,0.0,0.0,2.98,1.52,https://www.oddsportal.com/basketball/usa/nba-2014-2015/toronto-raptors-cleveland-cavaliers-2obXVbtQ/
4625,NBA,2014/2015,105.0,82.0,1.0,0.0,1.1,11.75,https://www.oddsportal.com/basketball/usa/nba-2014-2015/indiana-pacers-new-york-knicks-2X0UspIN/
4626,NBA,2014/2015,100.0,105.0,0.0,0.0,2.65,1.57,https://www.oddsportal.com/basketball/usa/nba-2014-2015/orlando-magic-phoenix-suns-Ot2QrQ2H/
4627,NBA,2014/2015,106.0,95.0,1.0,0.0,3.1,1.48,https://www.oddsportal.com/basketball/usa/nba-2014-2015/denver-nuggets-milwaukee-bucks-rVpTq6mB/
4628,NBA,2014/2015,97.0,92.0,1.0,0.0,2.12,1.88,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-washington-wizards-4vnPpnY4/
4629,NBA,2014/2015,82.0,93.0,0.0,0.0,1.33,3.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-utah-jazz-AHnLoSIb/
4630,NBA,2014/2015,104.0,96.0,1.0,0.0,1.29,4.55,https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-houston-rockets-dErHn83h/
4631,NBA,2014/2015,104.0,103.0,1.0,0.0,1.26,4.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/charlotte-hornets-los-angeles-lakers-EkgCmlln/
4632,NBA,2014/2015,110.0,79.0,1.0,0.0,1.15,7.6,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-boston-celtics-zaf8lUYu/
4633,NBA,2014/2015,86.0,124.0,0.0,0.0,2.76,1.62,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-york-knicks-sacramento-kings-xtC1G0UP/
4634,NBA,2014/2015,102.0,93.0,1.0,0.0,1.3,4.3,https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-new-orleans-pelicans-lAx1tXtJ/
4635,NBA,2014/2015,105.0,110.0,0.0,0.0,3.45,1.45,https://www.oddsportal.com/basketball/usa/nba-2014-2015/minnesota-timberwolves-los-angeles-clippers-AJwcsDRC/
4636,NBA,2014/2015,110.0,108.0,1.0,0.0,3.13,1.47,https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-golden-state-warriors-SflhrgC6/
4637,NBA,2014/2015,115.0,98.0,1.0,0.0,1.83,2.22,https://www.oddsportal.com/basketball/usa/nba-2014-2015/miami-heat-phoenix-suns-U9VlqZd0/
4638,NBA,2014/2015,103.0,114.0,0.0,0.0,5.4,1.22,https://www.oddsportal.com/basketball/usa/nba-2014-2015/philadelphia-76ers-toronto-raptors-OfaTWvRJ/
4639,NBA,2014/2015,92.0,99.0,0.0,0.0,2.7,1.57,https://www.oddsportal.com/basketball/usa/nba-2014-2015/denver-nuggets-new-orleans-pelicans-zmWppFsf/
4640,NBA,2014/2015,101.0,108.0,0.0,0.0,2.7,1.62,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-lakers-oklahoma-city-thunder-St9JTgcD/
4641,NBA,2014/2015,101.0,106.0,0.0,0.0,4.6,1.26,https://www.oddsportal.com/basketball/usa/nba-2014-2015/boston-celtics-golden-state-warriors-xCjAjH4Q/
4642,NBA,2014/2015,94.0,74.0,1.0,0.0,1.14,7.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/indiana-pacers-philadelphia-76ers-rki6ickK/
4643,NBA,2014/2015,83.0,98.0,0.0,0.0,2.08,1.87,https://www.oddsportal.com/basketball/usa/nba-2014-2015/orlando-magic-charlotte-hornets-Uom2hwzE/
4644,NBA,2014/2015,99.0,110.0,0.0,0.0,4.3,1.32,https://www.oddsportal.com/basketball/usa/nba-2014-2015/sacramento-kings-portland-trail-blazers-vLxxnyDs/
4645,NBA,2014/2015,105.0,103.0,1.0,1.0,1.99,1.96,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-cleveland-cavaliers-ddXtoeSm/
4646,NBA,2014/2015,86.0,96.0,0.0,0.0,2.32,1.83,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-los-angeles-clippers-ljAFUZs7/
4647,NBA,2014/2015,74.0,101.0,0.0,0.0,1.81,2.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/phoenix-suns-san-antonio-spurs-tQABVFS0/
4648,NBA,2014/2015,82.0,75.0,1.0,0.0,1.63,2.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/utah-jazz-milwaukee-bucks-2ZB7WeDf/
4649,NBA,2014/2015,94.0,104.0,0.0,0.0,1.3,4.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-brooklyn-nets-KAM2Xybl/
4650,NBA,2014/2015,97.0,101.0,0.0,0.0,3.2,1.44,https://www.oddsportal.com/basketball/usa/nba-2014-2015/minnesota-timberwolves-memphis-grizzlies-67IbYHrr/
4651,NBA,2014/2015,91.0,93.0,0.0,0.0,2.27,1.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/miami-heat-atlanta-hawks-lSVWxbzR/
4652,NBA,2014/2015,103.0,98.0,1.0,0.0,6.7,1.17,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-york-knicks-toronto-raptors-zu6o8elJ/
4653,NBA,2014/2015,99.0,95.0,1.0,0.0,1.57,2.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-detroit-pistons-AyXSwvLK/
4654,NBA,2014/2015,101.0,93.0,1.0,0.0,3.4,1.4,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-lakers-milwaukee-bucks-h0xOvK5E/
4655,NBA,2014/2015,115.0,112.0,1.0,0.0,1.44,3.2,https://www.oddsportal.com/basketball/usa/nba-2014-2015/portland-trail-blazers-oklahoma-city-thunder-E9wKu0j8/
4656,NBA,2014/2015,96.0,107.0,0.0,0.0,5.4,1.21,https://www.oddsportal.com/basketball/usa/nba-2014-2015/sacramento-kings-san-antonio-spurs-06kxHGD7/
4657,NBA,2014/2015,82.0,104.0,0.0,0.0,2.7,1.57,https://www.oddsportal.com/basketball/usa/nba-2014-2015/denver-nuggets-utah-jazz-lWoYHdb1/
4658,NBA,2014/2015,79.0,97.0,0.0,0.0,1.53,2.82,https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-los-angeles-clippers-bsgLKbEr/
4659,NBA,2014/2015,104.0,102.0,1.0,0.0,2.2,1.84,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-miami-heat-dY6gPv6R/
4660,NBA,2014/2015,96.0,89.0,1.0,0.0,1.5,2.9,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-minnesota-timberwolves-67dTIxqe/
4661,NBA,2014/2015,102.0,98.0,1.0,0.0,1.33,4.18,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-brooklyn-nets-SGcPJITl/
4662,NBA,2014/2015,95.0,88.0,1.0,0.0,1.18,7.0,https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-orlando-magic-E9HlQKjL/
4663,NBA,2014/2015,106.0,98.0,1.0,0.0,1.85,2.2,https://www.oddsportal.com/basketball/usa/nba-2014-2015/boston-celtics-charlotte-hornets-06DpR0yF/
4664,NBA,2014/2015,115.0,121.0,0.0,1.0,1.1,11.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/detroit-pistons-new-york-knicks-6qEtStM8/
4665,NBA,2014/2015,89.0,113.0,0.0,0.0,2.24,1.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/toronto-raptors-golden-state-warriors-dl7s9yZC/
4666,NBA,2014/2015,93.0,86.0,1.0,0.0,1.78,2.2,https://www.oddsportal.com/basketball/usa/nba-2014-2015/indiana-pacers-cleveland-cavaliers-ShFxTM62/
4667,NBA,2014/2015,89.0,81.0,1.0,0.0,4.15,1.32,https://www.oddsportal.com/basketball/usa/nba-2014-2015/philadelphia-76ers-washington-wizards-tjf24wU1/
4668,NBA,2014/2015,117.0,113.0,1.0,1.0,2.94,1.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/phoenix-suns-oklahoma-city-thunder-2aeb5JEe/
4669,NBA,2014/2015,110.0,99.0,1.0,0.0,1.76,2.4,https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-golden-state-warriors-8xdf6aak/
4670,NBA,2014/2015,111.0,95.0,1.0,0.0,1.83,2.29,https://www.oddsportal.com/basketball/usa/nba-2014-2015/portland-trail-blazers-san-antonio-spurs-fZij7upq/
4671,NBA,2014/2015,102.0,90.0,1.0,0.0,3.5,1.37,https://www.oddsportal.com/basketball/usa/nba-2014-2015/sacramento-kings-memphis-grizzlies-lhFNBLyS/
4672,NBA,2014/2015,96.0,110.0,0.0,0.0,3.2,1.48,https://www.oddsportal.com/basketball/usa/nba-2014-2015/denver-nuggets-phoenix-suns-A1GJC1ML/
4673,NBA,2014/2015,97.0,100.0,0.0,0.0,1.26,5.48,https://www.oddsportal.com/basketball/usa/nba-2014-2015/utah-jazz-los-angeles-lakers-tSBFDs7F/
4674,NBA,2014/2015,86.0,98.0,0.0,0.0,1.34,3.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-charlotte-hornets-2yDBENi9/
4675,NBA,2014/2015,110.0,105.0,1.0,0.0,1.65,2.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-los-angeles-clippers-KCN6F3x3/
4676,NBA,2014/2015,104.0,88.0,1.0,0.0,1.17,6.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-philadelphia-76ers-8xK2GqNd/
4677,NBA,2014/2015,97.0,77.0,1.0,0.0,1.81,2.26,https://www.oddsportal.com/basketball/usa/nba-2014-2015/minnesota-timberwolves-washington-wizards-fZVKi0pd/
4678,NBA,2014/2015,102.0,96.0,1.0,0.0,2.35,1.75,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-brooklyn-nets-GrXGhtVk/
4679,NBA,2014/2015,104.0,87.0,1.0,0.0,1.26,4.75,https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-dallas-mavericks-b7xCgMFq/
4680,NBA,2014/2015,115.0,94.0,1.0,0.0,1.18,7.0,https://www.oddsportal.com/basketball/usa/nba-2014-2015/boston-celtics-new-york-knicks-MsFrBloH/
4681,NBA,2014/2015,90.0,93.0,0.0,1.0,2.6,1.63,https://www.oddsportal.com/basketball/usa/nba-2014-2015/orlando-magic-miami-heat-SKFvCUVA/
4682,NBA,2014/2015,99.0,92.0,1.0,0.0,1.56,2.7,https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-toronto-raptors-EPHxAHJ6/
4683,NBA,2014/2015,105.0,92.0,1.0,0.0,1.33,3.9,https://www.oddsportal.com/basketball/usa/nba-2014-2015/oklahoma-city-thunder-indiana-pacers-EHBzDAG4/
4684,NBA,2014/2015,93.0,102.0,0.0,0.0,3.65,1.36,https://www.oddsportal.com/basketball/usa/nba-2014-2015/detroit-pistons-cleveland-cavaliers-WhMVDj1b/
4685,NBA,2014/2015,107.0,114.0,0.0,0.0,3.5,1.38,https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-golden-state-warriors-h2NREWoh/
4686,NBA,2014/2015,87.0,90.0,0.0,0.0,1.68,2.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-memphis-grizzlies-pxONFCWo/
4687,NBA,2014/2015,82.0,110.0,0.0,0.0,2.24,1.8,https://www.oddsportal.com/basketball/usa/nba-2014-2015/denver-nuggets-brooklyn-nets-6oPJGhHu/
4688,NBA,2014/2015,110.0,115.0,0.0,0.0,1.31,4.25,https://www.oddsportal.com/basketball/usa/nba-2014-2015/phoenix-suns-boston-celtics-veBFB0KU/
4689,NBA,2014/2015,90.0,81.0,1.0,0.0,3.25,1.45,https://www.oddsportal.com/basketball/usa/nba-2014-2015/utah-jazz-san-antonio-spurs-Qi7BCt5O/
4690,NBA,2014/2015,87.0,71.0,1.0,0.0,1.35,3.7,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-milwaukee-bucks-WU77DMkI/
4691,NBA,2014/2015,113.0,102.0,1.0,0.0,1.3,4.55,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-minnesota-timberwolves-hv93E2zC/
4692,NBA,2014/2015,100.0,97.0,1.0,0.0,3.8,1.33,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-toronto-raptors-0MDYAc40/
4693,NBA,2014/2015,119.0,108.0,1.0,0.0,1.17,7.04,https://www.oddsportal.com/basketball/usa/nba-2014-2015/miami-heat-philadelphia-76ers-z3EbFrL5/
4694,NBA,2014/2015,118.0,111.0,1.0,1.0,2.54,1.7,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-lakers-boston-celtics-dCFfGO5a/
4695,NBA,2014/2015,92.0,98.0,0.0,0.0,1.93,2.2,https://www.oddsportal.com/basketball/usa/nba-2014-2015/portland-trail-blazers-memphis-grizzlies-2kGjH4jg/
4696,NBA,2014/2015,92.0,81.0,1.0,0.0,1.25,5.4,https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-charlotte-hornets-44cmIpym/
4697,NBA,2014/2015,119.0,94.0,1.0,0.0,1.26,5.2,https://www.oddsportal.com/basketball/usa/nba-2014-2015/oklahoma-city-thunder-denver-nuggets-Mu8rJQLt/
4698,NBA,2014/2015,104.0,98.0,1.0,0.0,2.65,1.6,https://www.oddsportal.com/basketball/usa/nba-2014-2015/indiana-pacers-golden-state-warriors-KWLGN6DP/
4699,NBA,2014/2015,103.0,98.0,1.0,0.0,1.27,4.75,https://www.oddsportal.com/basketball/usa/nba-2014-2015/orlando-magic-philadelphia-76ers-WGSYbNzP/
4700,NBA,2014/2015,106.0,89.0,1.0,0.0,2.28,1.77,https://www.oddsportal.com/basketball/usa/nba-2014-2015/detroit-pistons-washington-wizards-A1vQ0q6C/
4701,NBA,2014/2015,86.0,97.0,0.0,0.0,2.88,1.52,https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-atlanta-hawks-hQTUa3LI/
4702,NBA,2014/2015,83.0,101.0,0.0,0.0,23.0,1.06,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-york-knicks-cleveland-cavaliers-dbzM1Pj6/
4703,NBA,2014/2015,126.0,99.0,1.0,0.0,1.2,5.56,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-sacramento-kings-2yyI25y0/
4704,NBA,2014/2015,112.0,107.0,1.0,0.0,1.28,4.3,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-phoenix-suns-OpxE3oMg/
4705,NBA,2014/2015,98.0,76.0,1.0,0.0,1.82,2.2,https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-toronto-raptors-6aEUBwkf/
4706,NBA,2014/2015,91.0,105.0,0.0,0.0,1.8,2.22,https://www.oddsportal.com/basketball/usa/nba-2014-2015/miami-heat-new-orleans-pelicans-rZKG4R6m/
4707,NBA,2014/2015,103.0,110.0,0.0,0.0,2.7,1.6,https://www.oddsportal.com/basketball/usa/nba-2014-2015/charlotte-hornets-oklahoma-city-thunder-4rMC57is/
4708,NBA,2014/2015,110.0,99.0,1.0,0.0,1.31,4.0,https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-san-antonio-spurs-n3ZpAmqQ/
4709,NBA,2014/2015,105.0,114.0,0.0,0.0,2.4,1.71,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-lakers-brooklyn-nets-YaVtBTTJ/
4710,NBA,2014/2015,109.0,101.0,1.0,0.0,1.65,2.55,https://www.oddsportal.com/basketball/usa/nba-2014-2015/sacramento-kings-boston-celtics-WfibnpiJ/
4711,NBA,2014/2015,92.0,76.0,1.0,0.0,2.75,1.55,https://www.oddsportal.com/basketball/usa/nba-2014-2015/utah-jazz-portland-trail-blazers-h4hfmQyD/
4712,NBA,2014/2015,111.0,100.0,1.0,0.0,1.74,2.28,https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-houston-rockets-OUmjl6M6/
4713,NBA,2014/2015,89.0,81.0,1.0,0.0,1.3,4.4,https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-denver-nuggets-pvknkn70/
4714,NBA,2014/2015,111.0,109.0,1.0,0.0,1.86,2.15,https://www.oddsportal.com/basketball/usa/nba-2014-2015/minnesota-timberwolves-phoenix-suns-2FasjSif/
4715,NBA,2014/2015,89.0,127.0,0.0,0.0,2.44,1.67,https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-cleveland-cavaliers-judwi8xl/
4716,NBA,2014/2015,80.0,105.0,0.0,0.0,1.47,3.0,https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-toronto-raptors-S8FQCJZm/
4717,NBA,2014/2015,100.0,91.0,1.0,0.0,3.25,1.42,https://www.oddsportal.com/basketball/usa/nba-2014-2015/detroit-pistons-chicago-bulls-dIdZilNs/
4718,NBA,2014/2015,87.0,111.0,0.0,0.0,3.8,1.34,https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-york-knicks-miami-heat-f9A7dUEQ/
4719,NBA,2014/2015,95.0,84.0,1.0,0.0,3.1,1.48,https://www.oddsportal.com/basketball/usa/nba-2014-2015/orlando-magic-new-orleans-pelicans-xYF2cAaK/
4720,NBA,2014/2015,95.0,106.0,0.0,0.0,4.6,1.27,https://www.oddsportal.com/basketball/usa/nba-2014-2015/philadelphia-76ers-indiana-pacers-bsHbbjpE/
4721,NBA,2014/2015,119.0,115.0,1.0,0.0,2.35,1.71,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-san-antonio-spurs-pvTGZ67D/
4722,NBA,2014/2015,104.0,89.0,1.0,0.0,1.53,3.13,https://www.oddsportal.com/basketball/usa/nba-2014-2015/oklahoma-city-thunder-dallas-mavericks-WzPCzmh7/
4723,NBA,2014/2015,158.0,163.0,0.0,0.0,2.55,1.61,https://www.oddsportal.com/basketball/usa/nba-2014-2015/east-west-KAzjubfC/
4724,NBA,2014/2015,113.0,98.0,1.0,0.0,2.25,2.05,https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-cleveland-cavaliers-lCZ7yTx1/
4725,NBA,2014/2015,110.0,95.0,1.0,0.0,1.69,2.37,https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-houston-rockets-ALz4x9Nf/
4726,NBA,2014/2015,102.0,86.0,1.0,0.0,1.1,12.5,https://www.oddsportal.com/basketball/usa/nba-2014-2015/portland-trail-blazers-los-angeles-lakers-GpM0wk8l/
